text,label
"[단독] 아시아 투자 늘리는 KKR, 韓 ESG기업에 수천억 베팅",1
"LH, 경영효율화,부채감축 위한 비상경영체제 돌입",0
"현대모비스, 친환경 특허 1천건 획득",2
‘콜 몰아주기’ 논란의 카카오모빌리티…‘상생적 혁신’ 강조,2
"기후위기,자원고갈 해결 위해 자원 재활용 통한 순환경제 절실'",1
"통신 3사, 태풍 남노피해 지역 구호,복구 나서",2
“안전한 먹거리 안정적 수급… ‘ESG 경영’은 공사의 정체성',2
디지털 트랜스포메이션 성공 전문 파트너로 국내와 글로벌서 인정받겠다,1
"'가치투자 대가' 이채원, ESG 행동주의 펀드로 복귀",1
성과 중심서 인본주의로 ‘ESG경영 내실화’,1
"ESG 공시의무, 기업부담 고려 점진 도입을'",1
광주도시공사 ‘反부패경영’ 사후 인증 심사 통과,1
"한창바이오텍, 동두천 재개발 PM 추가 수주",1
배당조회 온라인으로 바꿨더니...SKT에 대박 효과 나왔다,1
전기차 핵심소재 ‘동박’…韓제조사 탈한국 말레이행,1
"삼성증권, 업계 최초 MSCI ‘ESG평가’ A등급",2
"SK그룹, 혈액 부족 위기 해결수로 나섰다",2
"[제약] 동아쏘시오홀딩스, 친환경 제약사로…'ESG경영' 앞장",2
"‘주식 먹튀 논란’ 카카오페이, ESG팀 만든다…지배구조 이슈에 중점",2
'ESG는 선택 아닌 생존 문제' 부품업계도 ESG경영 열풍,2
삼성운용 ESG 펀드 2종에 올해 1000억원 넘게 유입,1
"권준학 농협은행장, ESG실천 우수 농식품기업 방문",2
소형모듈원전에 꽂힌 삼성물산…글로벌시장 도전,1
홈플러스 교육기부로 미래 인재 길러요,2
"인터넷은행 중 처음… 카카오뱅크, 유엔글로벌콤팩트 가입",2
[이코노 브리핑] 삼성 양문형냉장고 영국서 최고등급 외,1
"서울시,신한카드, 유망 핀테크 스타트업 육성",2
"휴온스그룹, 동해안 산불 피해 이재민에 성금 2억원 지원",2
"현대엔지니어링, LACP 어워드 2년 연속 대상",2
"해양,물류 관련 취업,창업 토크콘서트 및 일자리 박람회 개최",1
"한국교직원공제회, 사회책임경영 EGS 투자 규모 줄여",0
"[공기업 소식] 조폐공사, AI챗봇 활용해 지역상품권 모바일 상담 外",1
가스공사·자산관리공사 '공공부문 ESG 대표선수',2
'그린벤처' 지원받은 기업들…매출 6% 늘고 고용 23% '쑥',2
[수요광장] 은행의 ESG 책무와 기본금융,1
"여수해경·GS칼텍스, 해양 폐플라스틱 재활용 '공동구매'",2
[정유신의 China Story]미국의 중국 압박 '신무기 ESG',1
"포스코홀딩스, ESG 라운드테이블 개최…룹 전략에 반영",1
"[Biz & Now] JB금융, ESG 미션 선포식 개최",2
"롯데건설, 현장에 장애인 바리스타 카페 운영",2
"LG이노텍, 日 기술력마저 제쳤다…'친환경 마그넷' 개발",2
사회 이슈 대응해야 기업 ESG 리스크 감소,1
대구기업 63% ESG경영 도입 필요…DGB금융 2년 연속 'A+',2
"LG화학, '그린 페스티벌'에 ESG 스타 강사 릴레이 강연",2
"현대차그룹, 中 CSR 車부문 6년 연속 1위",2
"기업 체감 반기업정서, 83.8점...사회적 책임 강화로 극복 도모",1
"美 공급망 강화 압박에…SK, 선제 투자 나선다",1
ESG 채권시장 활황서 소외된 원자재·소비재·운송 기업…SLB가 대안되나 [마켓인사이트],1
"SKB 홈앤서비스, AJ대원과 전기차 충전기 설치 확대",1
"SK, 중국 렌터카사업 토요타에 매각...'재투자 차원'",1
두 마크 차이 아십니까  친환경인 듯 친환경 아닌 인증의 비밀 (그린워싱탐정),1
"공공기관 혁신, 시작부터 제동… ESG 역량 공시 ‘0’",1
"전경련, 매출 위기 놓였던 티오에스 우수자문기업 선정",1
中企 절반 ESG 수준 미흡... 컨설팅 등 촘촘한 지원 필요,1
[World & Now] ESG로 환골탈태하는 美기업,1
최태원도 반한 '아이스크림'…SK 540억 투자한 회사 '잭팟',1
코인도 ESG…이더리움 지실행 속 채굴업 사양길 걷나,1
"삼화페인트, 하리보 전시관에 친환경 도료 지원",2
신학철 “영업비밀 존중은 ESG기본…SK이노에 합당한 배상 받아 낼 것',1
제주대병원 SG경영선포,2
"후위기 대응서울시, 종합병원과 협력…에너지 사용 상위에 병원 19개소",1
"[국감브리핑] 맹성규 ESG 강조하며 '탈석탄'선포한 농협금융, 석탄화력발전 2조 원 투자",1
"금호피앤비화학, OCI와 바이오원료 생산 합작법인 설립",1
文 한국 경제위기 가장 잘 극복 평가...비상경제체제 가동 대처한 결과,1
"스마일게이트, ‘로스트아크’ 통해 게임의 선한 영향력 확대 앞장",2
"LH, ESG경영 도입·주거복지 혁신…“신뢰받는 플랫폼으로 거듭날것'",2
"환경부, 환경기업 대상 민간투자 지원 확대",2
"LGU 임직원 1100여명, 상 속탄소중립 챌린지 참가",2
"손병환 회장 대출 부실 대비 충당금 1,089억 적립…리스크 관리에 중점",1
삼성전자 3년내 의미있는 M&A 추진…파운드리 투자 상시 검토 [종합],1
"심정지 승객 구하고 마약 수사에 기여… 카카오모빌리티, 택시 기사 2인 표창",2
ESG는 사기 일각선 “탄소세는 개도국 기업 견제 목적',1
"경북 포항시, 포스코케미칼 음극재공장 1단계 준공",1
"KT, AI 관제로 도서산간 지역 통신장애 잡는다",2
척만 하네비난 커지자… 이젠 친환경 숨기는 기업들,0
"녹색과 非녹색, 정의(定義)하지 않으면 이행도 불가능하다",1
SK에코플랜트 업계 최초 5년 연속 동반성장지수 최우수 선정,2
금호석화 경영권 분쟁 2라운드…박철완 자사주 소각 주주제안,0
회계법인 빅4 매출 2조 돌파…삼일·삼정 두자릿수 성장세,1
"美 테슬라, 호주에서 1조원치 전기차 배터리 원료 수입 늘린다",1
제조원가 상승 압박에…시멘트 가격 5.1% 오른다,1
"남양유업, 2025년 플라스틱 2000톤 감소",2
ESG 골머리 앓는 中企…해결사로 나선 '클라우드 ERP',1
"대외 의존도 높은 한국 기업, ESG경영 서둘러 '新무역장벽' 돌파해야",1
삼성 반도체 폐기물로 현대제철 쇳물 뽑는다,1
"삼진제약 프라 확충,ESG 경영 내재화 등 도약 다짐",2
"ESG 책임투자 한다더니…“국민연금, 군수·환경오염 유발 기업 투자액 증가'",0
"부산도시공사, 지난해 매출 줄고 사회공헌 늘어",2
"쌍용C&E, 비상경영체제 돌입",0
인천공항공사 ‘ESG 경영혁신’ 선포,2
ESG 모른다 소액주주 뺨때린 동원산업...대주주 이익만 챙긴다,0
"삼성카드, ESG채권 발행해 중소가맹점 지원",2
"반도건설, 협력사와 온택트 간담회 개최…위드코로나 대비 ESG 상생경영 추진",2
"한국주택협회, 노인복지시설에 후원금 전달",2
“글로벌 ‘뉴노멀’ ESG…‘자본주의 대전환’ 기회 놓쳐선 안된다',1
"시민단체 민연금, 환경참사 재발 방지에 기여해야",1
'ESG스타트업'에 대기업 군침,1
"현대자동차그룹, 탄소중립,인권 보호,안전 강화 ‘ESG 경영’ 박차",2
[위기를 기회로!] CO₂포집기술 연구개발 등 ESG경영 가속,2
글로벌 시장 ESG 리스크…ESG 강화 안하면 경영진 갈아 치울 것,1
"식기세척 스타트업 뽀득, 한국이콜랩과 환경 세제개발,도입",2
"SK매직, 2022 레드닷 디자인 어워드 3개 부문 석권",1
"SK넥실리스, 국내 업계 최초 '폐기물 매립 제로' 인증",2
"GS칼텍스, 네슬레코리아 손 잡고 탄소 저감 나선다",2
폐페트병으로 만든 운동화 성동구 재활용 선별작업자 신발된 사연?,1
"[클릭 e종목]현대제철, 여전히 저평가·올해 호실적 '목표주가 17%↑'",1
"무디스, 韓 생보사 전망 ‘부정적’에서 ‘안정적’으로 상향[인더머니]",1
"메디컬아이피, 200억원 규모 투자 유치…동아쏘시오홀딩스와 파트너십",1
"SK텔레콤, AI로 어르신 안부 확인...'누구 돌봄 케어콜' 선보여",2
"수자원公, 임대료 최대 50% 감면 설 맞아 나눔 실천",2
"한미글로벌, ESG 평가 5년 연속 AA등급",2
경고음 커지는 자본주의… 지속 가능한 발전을 모색하다,1
유럽 에너지 위기와 탄소중립 딜레마,1
4차 산업혁명서 소외 롯데 '숨은 진주'는 정밀화학·알미늄,1
"카카오, 제주서 계열사 협업 공간 카오 제주아지트조성…IP파크 조성 등 지역상생 추진",2
시멘트 업계 공급 차질 막고 수급 문제 없게끔 할 것,1
"자연은 절대 용서하지 않아 반기문, ESG 경영 거듭 강조",1
안전보건경영체제 적극 도입해야,1
대기업 재활용시장 진출...중기계 적합업종으로 보호해야,1
"SK지오센트릭, ESG행보…3배 비싼 '친환경 나프타' 도입",2
"국민연금, ESG 문제기업에 '공익 사외이사' 선임 논의 연기",1
"(이코노 브리핑) SKT,LGU 기후변화 대응 A등급 외",2
"탄소중립,ESG경영,시대 변화의 거센 파도…공기업, 혁신으로 넘는다",2
"삼성전자 반도체 폐기물, 현대제철 쇳물 불순물 잡는 대체재로 환골탈태",2
[사이언스] 친환경 에너지(풍력·수소) '폐기물 난제'…재활용 소재 R&D 속도낸다,2
4년간 242% 급성장했지만…ESG 금융생태계 구축 시급,0
[동십자각] 탄소 중립 '원푸드' 다이어트,1
ESG 바람 타고 사회문제 해결 스타트업에 '뭉칫돈' 몰린다,2
삼성웰스토리 “2년 내 음식폐기물 20% 줄인다',2
재활용 대신 벌금으로 때운 '친환경 경영',0
"LG에너지솔루션, 지멘스와 스마트 공장 '제조 지능화' 맞손",1
"이통3사, '전기먹는 하마' IDC 에너지 절감 나선다…친환경 솔루션 도입",2
"아동,청소년 초청 야구관람 행사",1
공공기관 최초 ESG 경영 나선 농어촌공사의 '3가지 실천',2
"[차관칼럼] 중소기업 ESG, 위기를 기회로",2
"SK하이닉스, 기술혁신기업에 '에코에너젠' 선정…용수 재활용 기술 공동 개발",2
최태원 SK그룹 회장 “ESG 경영으로 국제위기 해결해야',1
개발도상국 산림 복원 ‘REDD’ 사업에 롯데케미칼 등 참여,2
(위기를 기회로) 직접 제작한 ESG 다큐멘터리 ‘B tv 케이블’서 방영,2
KTB투자증권 2021년 주주환원 확대…ESG 강화할 것,2
"[종합] 최태원·최정우·배재훈, P4G 비즈 포럼서 “ESG경영 중요' 한목소리",1
E1·SK가스 LPG만으론 한계 사업다각화 속도,1
제도 없는 ESG ‘친환경’ 대신 ‘불법’,0
"[마켓인사이트]'ESG 투자처'로 각광받은 대경오앤티, 돌연 매각 연기된 이유는",1
"[마켓인사이트]국민연금, 현대차·기아 주주활동 4개월만에 재착수",1
親환경 경영서 이젠 ‘必환경 경영’으로,1
"현대ENG, 지속가능경영보고서 LACP 대상 수상",2
"폐어망으로 갤럭시 만든 삼성전자, 탄소배출 25% 감소",2
내부준법 시스템 도입으로 ESG 리스크 관리해야,1
국민은행 잔반 제로…추석명절 음식물쓰레기 줄이기 활동 실천,2
"LX공사, 상생지락으로 혁신성장 주춧돌 마련",2
최태원 SK 회장 ESG 측정 성과 달성이 한미관계 근간돼야,1
'음쓰' 소멸 나선 편의점…음식물 쓰레기 양 95% 감소,2
"삼성바이오에피스, 첫 '지속가능경영 보고서' 발간",2
기관과 손잡고 환경교육사업 매진',1
"SK스토아, K와 함께하는 2022 SK행복나눔 김장행사 진행",2
비대면 반영한 고객 체감 서비스 품질 수준 예년보다 올라,2
"기후위기를 기회로, 지질자원 탄소중립기술 (기고)",2
"기아, 車 계기판 협력업체와 손잡고 불량률 20% 낮췄다",2
"현대제철, 차강판 수익성 방어 역할 톡톡 수(유안타증권)",1
부산기업 ESG 준비 미흡…성화 지원 거버넌스 구축해야,0
ESG가 낯설다고? 전 세계에서 ESG에 4경 원 투자!,1
"GS그룹, 美 유전개발 9년만에 철수...“탈탄소 경영 확대'",2
우크라 사태로 재생에너지 전환 속도… 수소기업 집중투자 (이런 펀드 어때요 ),2
"컴투스홀딩스, ‘의료기금 확보난’ 동명아동복지센터 후원",2
"한화건설, 2분기 실적↑ 한화 합병 기대감 고조",1
[시그널]ESG 프리미엄 붙어…대경오앤티 몸값 '쑥',1
"무협 “EU 수출기업, ESG 경영 강화해야'",1
환경·사회적 책임 외면 땐 도태… ‘착한 기업’이 살아남는다,1
"한화투자증권, ‘2022 지속가능경영보고서’ 발간",2
"몸값 치솟는 폐기물 처리업체, M&A 시장서 ‘각광’",1
공항과 환경보호,1
삼척 삼표시멘트 환경개선 설비 260억원 투자,2
"HMM, ESG 경영 글로벌 평가기관서 '실버' 등급...국내서는 'A'",1
최태원 회장 ESG는 기업 경쟁력의 척도,1
"전기 먹는 공룡 삼성전자, 탄소 중립,RE100 뒤늦게 동참",2
"황창화 지역난방공사 사장, ESG 경영 매진...기업,사회적 성과 창출할 것",2
이케아의 ESG경영…협력사 절반은 친환경업체로,2
"중진공, 대구경북 섬유,패션 중기와 ESG 소통 간담회",1
ESG에 진심인 테마섹 ‘위험’ 아닌 ‘가치’를 보다,1
중대재해처벌법 시행 앞두고 '안전조직 키우기' 분주한 기업들,1
"SK에코플랜트, 1분기 부채비율 큰 폭 감소…재무안정성 개선",2
"화학업계, 신재생사업 재편속도…수소사업 진출 등(종합)",2
"카카오, 국내외 ESG 평가 성적 '개선'",2
"(신통이의 신문 읽기) 지구촌 기후 이변, 탄소배출 줄여달라는 SOS",1
"한미글로벌, ESG 평가서 최고 등급 A받아",2
CJ제일제당 2050 탄소중립 실현 선언…위기이자 기회,2
"베트남 탄소중립 활발..케이파워, K바이오매스에 러브콜",1
"ESG 자율공시 증가세, 국제표준 활용·공개항목 '양호'",1
[모십니다] 대한민국 ESG 경영대상 민간부문,1
"전자담배 글로, 일반 담배연기보다 에어로졸 흡입 최대 95%가량 적어'",1
"대구가톨릭대-국민건강보험공단, SG 경영실천MOU",2
"삼성SDI, 3분기 매출 5조,영업이익 5000억 돌파…대 최대",1
"딜리온그룹, 소상공인연합회 광주광역시지회와 '스마트 시티' 구축 협약",1
"슈나이더 일렉트릭, 중장기 지속가능성 영향 목표 발표…ESG 경영 실현 가속",2
"전경련, 하반기 미국에 ESG 투자사절단 파견",1
"삼성 CEO들과 위기의식 공유…지배구조 개편,ESG경영 가속",2
2031년까지 원료 206만t 밀폐화 [지속가능경영 준비하는 대기업],2
"LG이노텍 경북 구미사업장, 폐기물 매립 제로 '플래티넘'",2
"한국IDC, 아태지역 ESG 주요 10대 전망 발표",1
공유 전기자전거 ‘T 바이크’·제로 웨이스트 상품…‘그린 디지털’ 앞장,2
삼성전자 빅데이터·AI 강화해 포스트 코로나 대비,1
삼성전자 ESG 홍보영상 '내일도 애쓰지' 인기몰이,2
ESG 금융채 잔액 5개월새 67%↑,1
"[시그널] 아주IB투자, 소방밸브업체 우당기술산업 350억 원에 인수",1
"LG유플러스, 지난해 영업익 9790억…사 이래 최대",1
"코이카, ‘ESG 경영실천’ 선포… 후위기 대응,상생발전,준법경영 강화",2
"협력사 화재,안전사고 예방 지원까지...전자업계 부는 ESG 바람",2
[사설] 동남권 기업들의 ‘ESG 전환’ 성장 기회로 삼아야,1
"푸본현대생명, 코로나19로 중단됐던 대면봉사활동 재개",2
"세종시설공단, 세종 꿈나무 에너지 교실",1
"하나은행, 환경파괴 사업엔 대출 중단 등 ESG경영 강화",2
"환경·안전 책임 강화…포스코, 이사회 산하 'ESG위원회' 신설",2
"[마켓인사이트]운용수익 높이고 부실사업 정리한 군인공제회, 글로벌 금융위기 이후 최대 흑자",1
"(리더스클럽)동아에스티, 주주환원,사회공헌 확대…ESG경영 강화",2
[OBS 비즈투데이] 에어택시 서울 도심 비행 '성큼' 外,1
"롯데홈쇼핑, 지속가능성지수 3년 연속 1위 수상",2
"코로나19로 가라앉았던 항공산업, ‘상생’ 날개 달고 다시 ‘이륙’",1
"중진공, 글로벌 신용등급 ‘Aa2’…국가등급과 동일",1
"펫티켓 서약해 모은 사료, 유기동물 보호소에 기부",2
SKT 뇌톡톡 치매 예방효과 입증...지자체 부담 줄일 것,1
"시민 접근성 확대 위해… 광명업사이클아트센터, 어린이 업사이클 가죽공예 체험 교육 프로그램 운영",1
"현대제철 “버려지던 패각, 자원으로 탈바꿈'",2
"동반성장위원회-한국농어촌공사, (2022년도 협력사 ESG 지원사업)협약 체결",2
"비금속광물업계 탄소저감,연료전환 시설 비용 지원 절실",1
제주개발공사 경영실적 개선,1
"SK하이닉스, 중장기 추진계획 ‘SV 2030’ 로드맵 발표",1
"경기환경운동연합 국민연금, 석탄 투자 즉각 중단하라",0
"[특별기고] 기업의 사회적 책임, 국가·사회와 ‘다자협력’으로",1
"소진공, 코로나19 직격탄 맞은 대전 공연업계 지원",1
디지털 혁신·ESG 투자 등 새로운 가치 잇는 금융투자 파트너로 도약,1
"국민은행, 美 8억4000만달러 규모 PF 공동주선",1
"대구도시공사, 지방 공기업 경영평가 ‘우수’",2
"콜마BNH, 업계 최초 녹색전문기업 인증",2
"한화솔루션, 1700억 투자한 합성가스 상업생산 개시",1
"한화생명 예상 웃돈 실적...1분기 순익 1942억, 전년比 306%↑",1
"오비맥주, 결식우려 아동 1700명에 1000만 원 상당 간식 전달",2
"SK스토아, 올해 품질사고 '제로'…예방교육 정례화",2
"우리금융, 캄보디아 산림 보전 나서...드플러스 타당성 조사실시",2
벤처 투자 전용 1兆 펀드 만든다,1
삼성SDI 심해저 광물 채굴 안한다,2
"네오밸류-EMP벨스타, 환경 콜드체인 복합 물류센터설립 업무협약 체결",2
"LG에너지솔루션, ESG 경영 본격화...'ESG 위원회' 신설",2
유럽 ‘ESG 준수’ 수출업체까지 강화…부산 중소기업 비상,1
"신한라이프, ‘ESG 위원회’ 신설",2
"ESG 소홀땐 신용등급 깎인다…건설,정유,시멘트 업계 장",1
"친환경 포장재 ‘그린실드’, 가치소비 민심 저격",2
<북리뷰>자본주의 위기에 불타는 세계… 생존하려면 ‘ESG 경영’ 하라,1
"제주항공 ESG, 'B+' 획득…지난해 대비 1단계 상승",2
친환경 경영 가속도 붙이는 SK스토아,2
"보험사, 막대한 손실 '대체투자'…ESG로 돌파구 찾는다",2
"국내 대기업, 5년 새 오염물질 절반으로 줄어…한국남동발전이 감축량 ‘1위’",2
증권사 1조클럽 이어 회계법인도 '활짝'... 연매출 1조 달성 비결은,1
환경파괴·인권침해 사업엔 대출 안합니다 [전방위로 확산되는 ESG],1
"홈플러스 문화센터, 교육기부로 미래인재 양성",2
콘진원 공공기관 안전활동 수준 평가 A등급,2
"[ESG 경영시대]두산그룹, 주력 계열사 친환경 사업 매진",2
"KT, 'ESG 경영실천을 위한 노사 공동선언'",2
"산업교육연구소, 성공적 ESG 경영 위한 세미나 개최",1
"세계 유일 ‘기후위기’ 영화제, 11일 부산서 개최",1
'메리츠 3총사' 배당축소 충격 딛고 훨훨,1
지지부진 증시에도 ESG펀드에 뭉칫돈…수익률도 선방,1
"서울시, 일반가정 친환경보일러로 교체…남도는 미래차 전환 기업 200곳 육성",2
중소기업계 거래처로부터 ESG 평가 요구받지만 지원은 턱없이 부족,1
"롯데푸드, 업계 최초 영업용 차량을 전기차로 교체",2
"AI로 폐기물 분류 ACI에 롯데,SK 등 러브콜 쇄도 (시그널)",1
LGU ‘개구리 사다리’ 설치…멸종위기 양서류 지키기나서,2
"박형덕 서부발전 사장, 글로벌 품질경영인 상수상",2
위기극복 합심한 SK이노 노사… 단 20분만에 임협 전격 타결,2
"[단독] 국민연금, ESG 반영해 거래 증권사 선정하겠다",2
천안시설관리공단 출범 10년 ESG 경영으로 직원들 주인의식 함양하겠다,2
포스코케미칼 홈페이지 재단장 “소재 사업 알리기 주력',1
"이낙연 경제 '3중 폭격', 글로벌 톱3 기업에 세액공제 최대 50% 적용",1
"농협,멸종위기종복원센터, 농촌 일손돕기 봉사",2
CJ제일제당 “'지속가능경영' 위기극복 화두...실행 의지',2
"소진공, 코로나19 직격타 맞은 원도심 공연업계 돕는다",1
(기업) LG디스플레이 사무동 사용전력 100% 재생에너지로,2
[헤럴드시사] ‘성실성 추정제도’ 방위산업의 신뢰와 가치를 높이다,2
하나금융 ‘탄소중립’ 선언… 환경·인권침해 사업 지원 안한다,2
"SKC, 英 이네오스와 친환경 화학소재 사업 협력",2
"광주은행, '코로나 악재' 뚫고 당기순이익 1602억원 달성",1
"계명대, 지속 가능한 성장 위해 ESG경영 도입",2
"ESG 속도내는 LX세미콘, 임직원 1600명이 쓰레기 주운 까닭은",2
"쇳물 순도 높이고, 수입 대체하고…‘반도체 찌꺼기’의 대변신",2
"KT&G, ESG 부문 국무총리 표창",2
"제약바이오협 제약,바이오, 디지털 전환 빨라지고 있어",1
"[종합] SKC, 코로나19 불구 모든 사업 흑자···매출·영업익 대폭 개선",1
내년 ICT 수출 8.3% 증가 전망,1
'必환경' 나선 패션뷰티...재생 소재 적용 박차,2
산자부 해상풍력 발전소 허가에 청주 광림 주가 한가,1
ESG 회사채 발행 러시…벌써 9조 '지난해의 2배',1
“ESG는 급성장 중인 시장… 2020년 세계 투자액 35조弗' [2021세계금융포럼],1
"반도체 배관사 인력난…삼성, 인재양성 돕는다",2
카카오 1분기 역대 최고 실적…매출 1조 2580억·영업익 1575억,1
"SK이노베이션, 항공유 생산 시 발생하는 폐기물 100% 재활용",2
"HMM, 물동량 감소에도…1분기 역대 최고 실적",1
삼성물산-우리은행 멸종위기 한국호랑이 보호 '맞손',2
대학들 속속 'ESG' 가치 도입…위기를 기회로,2
"위기의 SPC, 내년부터 경영체계 ‘ESGS’로 바꾼다'",2
"NIA 노사, 6년만에 단체협약 극적 타결",2
"네덜란드연기금, 아파트 붕괴사고 현산에 ‘안전경영’ 주주제안",2
"“ESG 경영 등급 평균, 일본·미국·한국 순'",1
구호만 거창한 ESG…정부 주도 표준화는 신중히,1
"한국타이어, CDP 기후변화대응 '탄소경영 아너스' 선정",2
에너지 기업들의 결자해지…탄소중립 동맹 맺었다,2
SK텔레콤 협력사에 중대재해처벌법 컨설팅 제공,2